Date,block,Transaction_value
2016-11-22,738725,171182246950454
2016-11-23,701679,172343970294708
2016-11-24,799439,187055483657030
2016-11-25,727681,146506739633130
2016-11-26,680528,120419318486174
2016-11-27,591454,95071826391209
2016-11-28,723269,151472419163008
2016-11-29,687777,141008488192302
2016-11-30,696433,136666038859260
2016-12-01,565965,151328075387222
2016-12-02,777262,178451118013590
2016-12-03,704934,123516195219588
2016-12-04,585824,91634142138662
2016-12-05,681965,172122267250402
2016-12-06,749978,165141471147095
2016-12-07,744849,154789089333649
2016-12-08,654494,142523629620903
2016-12-09,626837,152601712753924
2016-12-10,596580,117074474867142
2016-12-11,581600,106066365452387
2016-12-12,643240,169264028050420
2016-12-13,672742,156623261036767
2016-12-14,657317,165583379460135
2016-12-15,638354,204718630565281
2016-12-16,675541,188387769280813
2016-12-17,620985,132132589500423
2016-12-18,547375,141167289554392
2016-12-19,682997,184173849161003
2016-12-20,683553,193920133163210
2016-12-21,736184,285153434417440
2016-12-22,718429,245918960192818
2016-12-23,711950,263379622254997
2016-12-24,570322,152663441658269
2016-12-25,475284,109447933657708
2016-12-26,598151,151303704037673
2016-12-27,689164,224200972892466
2016-12-28,697636,206368969191721
2016-12-29,703007,178184182843875
2016-12-30,696861,220763667870298
2016-12-31,634238,137930887090979
2017-01-01,564538,108434088487883
2017-01-02,782100,157398161537318
2017-01-03,797735,195052535497193
2017-01-04,789606,248203782084992
2017-01-05,677443,299821511154760
2017-01-06,798358,310065230632102
2017-01-07,715768,215294455351852
2017-01-08,640288,167999529932851
2017-01-09,658996,209537905522492
2017-01-10,768101,235932555048213
2017-01-11,685325,398033005363409
2017-01-12,670074,352172414320336
2017-01-13,639010,236173955816023
2017-01-14,597972,150032171960315
2017-01-15,563818,172512555521011
2017-01-16,637316,208794054585890
2017-01-17,714357,231074048936348
2017-01-18,699309,193511659199942
2017-01-19,702109,260389511021261
2017-01-20,700338,258841422285190
2017-01-21,649012,153346323287317
2017-01-22,581840,113572693181573
2017-01-23,573137,152281566754360
2017-01-24,655702,195607313571153
2017-01-25,710251,193067763619008
2017-01-26,728897,211317540297524
2017-01-27,629803,180025617837771
2017-01-28,619316,124936225322997
2017-01-29,617637,137585761441293
2017-01-30,612403,146218122228703
2017-01-31,722405,179176877982267
2017-02-01,896356,207894861654927
2017-02-02,671752,185168566567972
2017-02-03,799170,243829266080767
2017-02-04,677634,211886457790251
2017-02-05,680397,180024844228853
2017-02-06,579818,167940241655712
2017-02-07,739419,203890352207676
2017-02-08,707090,195982610628621
2017-02-09,786423,319701887218550
2017-02-10,702696,274407481923349
2017-02-11,637608,141814239805423
2017-02-12,570537,95499956756781
2017-02-13,682406,159107464555236
2017-02-14,726430,192516997318271
2017-02-15,677725,175034768364851
2017-02-16,670289,298648093924544
2017-02-17,805209,250194595773614
2017-02-18,692025,124855685912769
2017-02-19,610335,141925529316553
2017-02-20,689042,156127791468099
2017-02-21,661007,175414840967314
2017-02-22,666336,254890403381841
2017-02-23,747364,334295848696884
2017-02-24,790857,191995253574806
2017-02-25,785010,123321415529548
2017-02-26,680874,112810026650729
2017-02-27,684132,188122305020547
2017-02-28,755332,195477873833876
2017-03-01,739620,249383606705258
2017-03-02,771120,274200335844942
2017-03-03,787788,455836840204178
2017-03-04,652093,197419490352166
2017-03-05,695425,123277074083629
2017-03-06,716488,191537895980437
2017-03-07,770554,209991894173590
2017-03-08,710329,252273484456735
2017-03-09,739904,569954552327675
2017-03-10,746039,275169190466803
2017-03-11,696990,165125617430034
2017-03-12,585598,120185926650813
2017-03-13,690389,208977002013271
2017-03-14,748447,270306385043817
2017-03-15,713404,227479915523190
2017-03-16,798175,331634404046344
2017-03-17,728387,312226297578238
2017-03-18,676234,259933428131555
2017-03-19,690161,634523935675561
2017-03-20,696776,329657500979041
2017-03-21,725839,620092772223978
2017-03-22,777034,524010886225039
2017-03-23,731300,237945803192202
2017-03-24,734776,387625675352733
2017-03-25,641049,335956098986217
2017-03-26,616664,177268727305650
2017-03-27,615703,233711733448516
2017-03-28,742513,233220531071153
2017-03-29,720951,181214784262912
2017-03-30,714338,216478974479870
2017-03-31,644650,357384896368438
2017-04-01,663363,285960575588997
2017-04-02,674185,402630873617334
2017-04-03,755799,416324021378063
2017-04-04,648328,247660349839915
2017-04-05,803171,229566084994726
2017-04-06,741337,204537519459594
2017-04-07,742041,589322018629370
2017-04-08,618774,983813684090639
2017-04-09,664405,151237172667516
2017-04-10,734707,207778189695055
2017-04-11,805787,202463220661539
2017-04-12,755361,206843588265545
2017-04-13,628727,214322800545793
2017-04-14,823416,221616837031121
2017-04-15,785350,161034730360734
2017-04-16,654009,190257009487092
2017-04-17,695241,245180509494566
2017-04-18,731266,245642095456165
2017-04-19,748748,217669598998885
2017-04-20,634696,222275811604672
2017-04-21,827634,233905235665688
2017-04-22,689969,174620931232687
2017-04-23,633981,157794229954599
2017-04-24,572214,194079963446908
2017-04-25,764067,324684006083126
2017-04-26,793869,242975395319411
2017-04-27,733959,263689344726295
2017-04-28,749803,245447432371981
2017-04-29,856295,208597314816435
2017-04-30,705139,178643298478772
2017-05-01,723369,250900484642654
2017-05-02,808439,253169430522707
2017-05-03,711094,262555183579823
2017-05-04,891845,289242885815552
2017-05-05,683280,286331631076466
2017-05-06,880442,271325708179427
2017-05-07,767740,221332670430991
2017-05-08,902129,387721560055789
2017-05-09,803436,316251725139167
2017-05-10,793277,387476978499676
2017-05-11,736488,304375315753014
2017-05-12,796163,307303769219196
2017-05-13,805175,301015761381839
2017-05-14,885549,254565641773740
2017-05-15,853932,310370208604010
2017-05-16,576834,279912921608075
2017-05-17,779943,404647913624030
2017-05-18,723512,321022594467341
2017-05-19,814359,294576368201335
2017-05-20,809561,280408467104612
2017-05-21,766108,231282337124224
2017-05-22,773176,332379986455850
2017-05-23,888023,411295388938068
2017-05-24,837484,358818652070526
2017-05-25,853622,353088492877660
2017-05-26,815923,280463598055144
2017-05-27,855140,265737795140450
2017-05-28,783604,278654606826741
2017-05-29,803619,252512896458489
2017-05-30,854729,382643014816413
2017-05-31,826804,333041162442271
2017-06-01,813524,335741123059463
2017-06-02,711730,292880854262625
2017-06-03,828892,323390907777391
2017-06-04,727317,348627516396496
2017-06-05,735726,325952868113647
2017-06-06,771002,254567765511058
2017-06-07,825196,263080840539208
2017-06-08,773019,239558920058031
2017-06-09,724675,259662109418937
2017-06-10,646678,244911861011924
2017-06-11,581509,230153423117236
2017-06-12,678437,289353897091800
2017-06-13,764631,333282804807174
2017-06-14,715419,326687363574763
2017-06-15,733315,306642590119852
2017-06-16,677640,344863412057126
2017-06-17,598939,233818594032216
2017-06-18,542511,226331785615952
2017-06-19,675988,307176911867120
2017-06-20,723104,301844473833646
2017-06-21,744937,362557187080050
2017-06-22,691581,326716142806557
2017-06-23,651225,240175551512493
2017-06-24,596479,225417519625060
2017-06-25,483570,186842904665603
2017-06-26,653594,377941889569924
2017-06-27,713663,277020870309384
2017-06-28,695541,282396612788099
2017-06-29,574777,318663515883391
2017-06-30,697296,347503363820546
2017-07-01,566916,231643473344175
2017-07-02,520931,179963214846133
2017-07-03,633906,283203460303896
2017-07-04,693649,228634330467359
2017-07-05,611351,251398723811052
2017-07-06,579488,221584859138750
2017-07-07,699670,245374107715304
2017-07-08,575288,269973877099774
2017-07-09,498738,236759682138480
2017-07-10,736740,326908045651825
2017-07-11,715543,289654904491078
2017-07-12,655195,263144567662563
2017-07-13,629562,251629999475323
2017-07-14,610632,260179987911100
2017-07-15,581907,195857371804338
2017-07-16,526035,203526869111756
2017-07-17,607268,265803561301638
2017-07-18,707975,265376696798901
2017-07-19,662867,250936582786204
2017-07-20,598828,244321100041247
2017-07-21,719233,226427448135723
2017-07-22,581700,179308827485509
2017-07-23,473027,160032365108757
2017-07-24,628061,239346660029161
2017-07-25,665748,733625631276614
2017-07-26,614884,370492886247153
2017-07-27,594685,248125608559528
2017-07-28,651348,420387208972441
2017-07-29,549839,413454202443456
2017-07-30,471696,886622252448205
2017-07-31,583220,294740279044772
2017-08-01,352424,263379815211866
2017-08-02,551807,282042845897889
2017-08-03,565929,213322707862100
2017-08-04,619206,232971615325999
2017-08-05,607425,195860278141455
2017-08-06,524522,175985047466035
2017-08-07,648365,235991957315269
2017-08-08,737122,270000025991305
2017-08-09,693171,242317559803590
2017-08-10,702094,283504293782607
2017-08-11,753294,322999964436041
2017-08-12,663850,241452111750102
2017-08-13,705024,224347926248676
2017-08-14,672805,282218704217318
2017-08-15,849446,267910622240755
2017-08-16,708788,295498544512964
2017-08-17,859388,279088055218694
2017-08-18,787166,266927900876073
2017-08-19,736730,235258993866989
2017-08-20,560876,178355884045680
2017-08-21,629428,249799470442613
2017-08-22,545685,184321752772626
2017-08-23,844461,236381952862018
2017-08-24,516578,164868654018430
2017-08-25,563269,141945776485436
2017-08-26,621850,140289259232257
2017-08-27,682255,128515042558278
2017-08-28,615972,172045817982114
2017-08-29,732966,195831330089661
2017-08-30,698269,163867981694412
2017-08-31,724990,178935567612996
2017-09-01,733783,180244092605982
2017-09-02,651381,158030584700538
2017-09-03,527654,142495324126513
2017-09-04,700580,242075339615032
2017-09-05,744408,649315003892282
2017-09-06,726875,252044676902912
2017-09-07,647645,223311227531996
2017-09-08,756281,216832569503364
2017-09-09,562408,184974679844090
2017-09-10,504082,162322004883032
2017-09-11,664368,269200549771615
2017-09-12,678595,243094186072376
2017-09-13,668950,283121288400122
2017-09-14,683538,320014508440588
2017-09-15,794871,353461248517044
2017-09-16,602299,224064689363325
2017-09-17,529898,173887487850994
2017-09-18,582254,233395729425100
2017-09-19,715225,192328460539094
2017-09-20,585787,193958686406499
2017-09-21,651680,193272758934145
2017-09-22,618608,187533522969155
2017-09-23,520315,131450808040989
2017-09-24,466000,111927697011702
2017-09-25,632336,199568492139961
2017-09-26,673642,209340699110012
2017-09-27,669713,216898457933849
2017-09-28,700075,230285110096500
2017-09-29,690052,196068274712834
2017-09-30,569669,166094091986021
2017-10-01,504280,143910925509961
2017-10-02,763671,202871164935144
2017-10-03,727863,162269528263551
2017-10-04,602596,146879074049577
2017-10-05,679484,166661172672148
2017-10-06,746029,138302702614632
2017-10-07,612780,105552554442849
2017-10-08,613106,127361193697547
2017-10-09,731153,256401887724091
2017-10-10,770192,195228966774272
2017-10-11,752318,177844416169992
2017-10-12,724785,197955476639702
2017-10-13,815265,197128338376680
2017-10-14,748390,151839319596523
2017-10-15,715357,132466396362477
2017-10-16,804289,192520556372930
2017-10-17,842381,282617193715070
2017-10-18,837408,215435326190085
2017-10-19,889983,191131186748038
2017-10-20,818192,192724742106099
2017-10-21,763871,156258859974057
2017-10-22,727595,149920449492528
2017-10-23,799367,299481833704520
2017-10-24,883246,258603210808468
2017-10-25,788191,198482318035522
2017-10-26,690218,174391965748384
2017-10-27,667718,200397722489855
2017-10-28,536785,141769581194228
2017-10-29,864989,165995990509793
2017-10-30,819328,185558422744581
2017-10-31,744382,191668647664081
2017-11-01,914510,219130831545988
2017-11-02,859510,225137816500266
2017-11-03,798556,303692960935422
2017-11-04,719643,576596934505617
2017-11-05,684345,607742512154991
2017-11-06,730294,278264858633189
2017-11-07,898577,352383811586754
2017-11-08,789932,426732333496860
2017-11-09,878731,223780957165965
2017-11-10,739618,233395077395923
2017-11-11,542026,166488036971292
2017-11-12,542990,208793062714549
2017-11-13,846427,437415369981811
2017-11-14,752623,386114903692858
2017-11-15,874737,342289906038037
2017-11-16,833182,381799431245076
2017-11-17,858878,381821959308752
2017-11-18,744358,271611389752307
2017-11-19,735576,544216482322341
2017-11-20,916023,422422222523229
2017-11-21,985419,363723352189774
2017-11-22,833205,350778083816063
2017-11-23,927261,340695899050021
2017-11-24,862393,267784885111642
2017-11-25,873329,289991765325056
2017-11-26,874507,205031530767249
2017-11-27,1014166,242638516650855
2017-11-28,978834,288093173888958
2017-11-29,1074536,326204294240396
2017-11-30,1036023,269779232671820
2017-12-01,1107138,231911791462828
2017-12-02,858953,214279041723746
2017-12-03,925305,187046410432922
2017-12-04,1070101,261335417930203
2017-12-05,1102600,301598276508613
2017-12-06,1187481,353151098127536
2017-12-07,1016252,344900895834805
2017-12-08,1057636,249242701359841
2017-12-09,1043122,289516990410456
2017-12-10,881151,198767508041952
2017-12-11,1038351,268792277010923
2017-12-12,1043614,330212925712410
2017-12-13,1142229,326755070839996
2017-12-14,1264802,294354264672696
2017-12-15,1114985,275664927952242
2017-12-16,976493,235610292275223
2017-12-17,1047080,238906295524274
2017-12-18,1086689,300575129995242
2017-12-19,1032155,198489772988429
2017-12-20,994169,222787517809029
2017-12-21,975207,179108642938157
2017-12-22,1063090,190169895018683
2017-12-23,892665,178122926358274
2017-12-24,790857,142732852493321
2017-12-25,693608,181062709798566
2017-12-26,723719,218522190059279
2017-12-27,883729,232358361840241
2017-12-28,879002,206741747415754
2017-12-29,1007613,231105765922842
2017-12-30,954112,224396234386691
2017-12-31,812109,163812554625116
2018-01-01,703918,168324482942738
2018-01-02,997941,253693859565959
2018-01-03,1099960,281688461237679
2018-01-04,1246924,273782546133884
2018-01-05,1043683,292123073442496
2018-01-06,1068521,297961508569446
2018-01-07,1060156,275717942461314
2018-01-08,1057775,252092689168356
2018-01-09,1083299,224601172906945
2018-01-10,1036841,216297976075198
2018-01-11,972454,185845048095441
2018-01-12,884856,177951571814413
2018-01-13,771871,136509769524725
2018-01-14,691912,126917279926963
2018-01-15,798088,149781016814613
2018-01-16,887578,288928658911243
2018-01-17,915850,246952619424984
2018-01-18,903505,215672420053858
2018-01-19,700505,195349950915414
2018-01-20,685898,146037769958240
2018-01-21,622701,110852507146823
2018-01-22,696269,152553199580509
2018-01-23,726805,153951445965913
2018-01-24,696042,150276371387057
2018-01-25,654213,135749031663827
2018-01-26,618768,170217738888987
2018-01-27,631248,136330106797620
2018-01-28,606038,312890609631931
2018-01-29,642319,194104885270311
2018-01-30,641179,235967126612026
2018-01-31,574211,178570848638855
2018-02-01,710552,219061327516070
2018-02-02,659720,146079637959507
2018-02-03,539525,91004247921614
2018-02-04,483849,97224850466740
2018-02-05,598083,184891271449765
2018-02-06,713305,191433261631052
2018-02-07,588509,116011191246956
2018-02-08,475821,117150955403524
2018-02-09,537529,114416267234831
2018-02-10,501907,153798639994010
2018-02-11,433486,139860505384884
2018-02-12,517421,167474182471679
2018-02-13,496796,131576289938925
2018-02-14,534700,155701697897320
2018-02-15,559788,141877418366203
2018-02-16,502764,110289565944937
2018-02-17,472305,147390018968140
2018-02-18,448403,163902358066959
2018-02-19,517680,178952559119399
2018-02-20,540408,126801787932992
2018-02-21,558113,132580333981785
2018-02-22,584836,149487580154913
2018-02-23,507299,101031259585166
2018-02-24,432256,74613475355664
2018-02-25,423859,60538332057303
2018-02-26,535828,84519749174408
2018-02-27,611640,94550624596204
2018-02-28,567121,138308797303505
2018-03-01,643443,132262987805724
2018-03-02,629651,97577627276415
2018-03-03,526099,78972428937334
2018-03-04,460722,62392724962790
2018-03-05,549142,90257035097313
2018-03-06,560344,93948707390761
2018-03-07,600836,93124074317467
2018-03-08,536603,101831834934711
2018-03-09,592768,120745565594268
2018-03-10,422295,62589006849304
2018-03-11,415929,78407610428385
2018-03-12,527935,101946931707030
2018-03-13,530170,160221351617498
2018-03-14,514008,103910657555747
2018-03-15,567897,194880168887782
2018-03-16,548433,104718267814450
2018-03-17,426700,243065581800349
2018-03-18,463138,162037397024441
2018-03-19,517154,133318515969479
2018-03-20,514698,111542734148069
2018-03-21,517634,93183273585594
2018-03-22,509054,110365768492115
2018-03-23,515008,98028845203846
2018-03-24,432458,78531152943915
2018-03-25,379374,81475622499820
2018-03-26,507986,167849860550844
2018-03-27,507170,107304659589627
2018-03-28,478986,116608964722758
2018-03-29,525646,84612187506587
2018-03-30,551840,128058195943046
2018-03-31,402851,89888956327410
2018-04-01,384282,84029893034586
2018-04-02,464362,145607525690465
2018-04-03,535674,131486230791232
2018-04-04,523286,141947959497656
2018-04-05,486276,104233694351740
2018-04-06,555012,125475379514095
2018-04-07,407376,74382847396091
2018-04-08,386145,73197543059864
2018-04-09,473086,120929805510887
2018-04-10,515193,94215123298661
2018-04-11,484442,100850179766906
2018-04-12,559118,213654365126674
2018-04-13,620348,124734148476449
2018-04-14,442929,69308826430253
2018-04-15,486658,75107300608808
2018-04-16,526997,136185799660294
2018-04-17,559340,119031582845830
2018-04-18,557298,111569807748822
2018-04-19,607869,131769361797595
2018-04-20,621042,152518834859791
2018-04-21,535241,91528758372517
2018-04-22,487465,78048029604730
2018-04-23,619844,109716582066308
2018-04-24,689821,177158225360613
2018-04-25,591853,197558579590616
2018-04-26,601526,106698786756976
2018-04-27,620756,153570272334094
2018-04-28,589372,183448797313909
2018-04-29,525121,161577948559935
2018-04-30,591388,121725151253369
2018-05-01,592229,102523081877921
2018-05-02,578385,107702426234452
2018-05-03,624798,135477081976984
2018-05-04,626527,133854195367917
2018-05-05,565143,106114661591573
2018-05-06,480865,109458132273542
2018-05-07,558443,137639335639458
2018-05-08,609393,105563446849740
2018-05-09,566021,106209700009322
2018-05-10,574961,120508243367396
2018-05-11,631277,130838852640264
2018-05-12,536245,100363830490216
2018-05-13,443846,83211585782698
2018-05-14,580456,127495501813061
2018-05-15,587935,106697909521869
2018-05-16,565495,115244845163972
2018-05-17,518584,105151719008435
2018-05-18,615078,112305801284887
2018-05-19,468665,75124843225239
2018-05-20,446643,73289648362668
2018-05-21,545452,83655879482904
2018-05-22,538862,92599013875908
2018-05-23,599816,107860415595465
2018-05-24,555491,119600024419492
2018-05-25,570064,95363467995109
2018-05-26,441367,60849433203719
2018-05-27,410646,80368487137937
2018-05-28,514688,131491104303347
2018-05-29,550789,128031225032846
2018-05-30,549747,127007563298006
2018-05-31,563661,137730249732979
2018-06-01,662226,121005276022430
2018-06-02,479763,94237168447236
2018-06-03,457396,93576880914753
2018-06-04,560593,149485370117593
2018-06-05,571014,123101870132038
2018-06-06,564056,113855183163521
2018-06-07,550366,120587423346580
2018-06-08,590063,144061413872616
2018-06-09,464646,87443726498658
2018-06-10,500729,140386580194376
2018-06-11,572905,168804680946800
2018-06-12,570960,140920945438498
2018-06-13,585811,187835026496544
2018-06-14,562190,184626795291808
2018-06-15,598811,172874145967701
2018-06-16,435387,82044033781215
2018-06-17,409553,66922232771169
2018-06-18,531721,106096578871967
2018-06-19,524281,147273426131198
2018-06-20,539627,115847361999678
2018-06-21,538606,92442902261528
2018-06-22,595351,186667626607313
2018-06-23,465467,143082149473602
2018-06-24,447241,90035774507594
2018-06-25,531006,129377280248085
2018-06-26,520301,87936984739779
2018-06-27,502255,99175703545436
2018-06-28,501141,91281197566809
2018-06-29,566298,108097450222335
2018-06-30,472600,73822087289095
2018-07-01,439844,85883430381922
2018-07-02,553362,99796654897366
2018-07-03,576936,106262282959389
2018-07-04,561114,88992500058244
2018-07-05,535982,103250761773957
2018-07-06,648615,96827944951589
2018-07-07,462871,61069527407395
2018-07-08,443503,75103391368129
2018-07-09,545499,104870207775385
2018-07-10,571346,117400998827290
2018-07-11,531978,84452366476689
2018-07-12,521459,82109102483807
2018-07-13,592142,88620913823944
2018-07-14,466374,74031611466380
2018-07-15,436376,74751062863885
2018-07-16,549589,121543367670923
2018-07-17,618402,106255040968472
2018-07-18,633933,113751675989191
2018-07-19,595731,96578199760088
2018-07-20,629879,91411388457849
2018-07-21,493740,64201356577288
2018-07-22,456925,58308816875623
2018-07-23,597569,97143790653423
2018-07-24,681908,118454043458122
2018-07-25,674731,99698401707041
2018-07-26,616793,88077820355196
2018-07-27,662413,97585053045597
2018-07-28,503215,65861047438414
2018-07-29,479254,66100332424825
2018-07-30,610727,87482616231809
2018-07-31,648342,87194434341512
2018-08-01,631800,90566175491554
2018-08-02,595761,92094722149453
2018-08-03,679243,98284812757167
2018-08-04,534616,96618841927220
2018-08-05,479055,102229711046656
2018-08-06,579680,125950627964544
2018-08-07,611182,113834625302997
2018-08-08,640586,132763136933921
2018-08-09,594337,111799948784322
2018-08-10,653648,97394603982875
2018-08-11,511482,80061226220340
2018-08-12,458121,60623761122586
2018-08-13,589272,92075235432359
2018-08-14,655312,117129637463739
2018-08-15,679088,105375371620044
2018-08-16,606135,91117879359888
2018-08-17,644250,86183350763231
2018-08-18,509834,66683549310371
2018-08-19,491507,59901212214902
2018-08-20,575014,85977147031852
2018-08-21,567806,104144993186305
2018-08-22,611657,90634877424697
2018-08-23,566851,87629702819410
2018-08-24,611834,75799767315364
2018-08-25,523660,66016541367772
2018-08-26,463319,51550831192980
2018-08-27,585010,97440777346653
2018-08-28,616972,189801252555957
2018-08-29,638060,90133097069658
2018-08-30,589764,85461149845606
2018-08-31,642507,154368852643687
2018-09-01,565645,88190629239455
2018-09-02,491490,82763013809598
2018-09-03,575316,92460063591992
2018-09-04,596961,93682826664435
2018-09-05,633097,96301047581806
2018-09-06,645864,127295710140994
2018-09-07,670653,108604821016277
2018-09-08,531346,71886241720552
2018-09-09,495661,72006661552204
2018-09-10,575767,86139108390032
2018-09-11,606164,92245072303363
2018-09-12,592767,87651421857584
2018-09-13,595901,112097031826265
2018-09-14,601003,76033251310263
2018-09-15,546375,72091099232542
2018-09-16,469929,68882206618893
2018-09-17,617343,107984596312940
2018-09-18,616673,102852903470504
2018-09-19,633932,93665279364766
2018-09-20,642337,90882851492623
2018-09-21,730831,118394494132493
2018-09-22,579085,74915521957065
2018-09-23,518190,52655312773455
2018-09-24,601514,78842716330781
2018-09-25,639097,136673126951546
2018-09-26,614643,106989808967297
2018-09-27,625787,90690073828233
2018-09-28,676922,107838389383538
2018-09-29,561839,75369116698864
2018-09-30,538286,64126600921705
2018-10-01,622525,82357790505515
2018-10-02,618726,125312011260763
2018-10-03,686052,79116803281140
2018-10-04,643936,84396649212550
2018-10-05,670210,73924443233098
2018-10-06,567957,61460580936021
2018-10-07,547834,50064735956771
2018-10-08,617342,82992721663045
2018-10-09,602574,75022467594788
2018-10-10,628907,104113021985007
2018-10-11,659391,106128341027725
2018-10-12,645485,111836191023427
2018-10-13,521956,68516177974751
2018-10-14,488483,66256461051168
2018-10-15,684495,128400658967692
2018-10-16,648276,82784365739877
2018-10-17,645752,89376036539817
2018-10-18,633198,98532036691073
2018-10-19,662230,96146247268507
2018-10-20,571510,67478957054664
2018-10-21,534903,53862263126468
2018-10-22,643772,87722289277736
2018-10-23,638116,101793845180480
2018-10-24,632623,100351833134881
2018-10-25,683469,101072803092729
2018-10-26,661422,82639781836020
2018-10-27,568487,57740671127492
2018-10-28,550424,52397413973154
2018-10-29,673440,81003860400315
2018-10-30,695862,85077386659130
2018-10-31,710083,93217235504362
2018-11-01,695304,92691349712323
2018-11-02,764402,126774667648199
2018-11-03,619943,59766701159147
2018-11-04,558465,60002783144209
2018-11-05,728228,88015548409648
2018-11-06,696620,88808350817830
2018-11-07,712510,87845160596598
2018-11-08,677452,78976636631959
2018-11-09,728399,85708923580236
2018-11-10,615575,58854669033919
2018-11-11,603966,54457932953861
2018-11-12,731442,86408476338676
2018-11-13,680077,88956638958309
2018-11-14,731844,115602404209105
2018-11-15,730484,189283665725489
2018-11-16,729189,114527743348062
2018-11-17,641095,68283484876937
2018-11-18,589846,58034313343275
2018-11-19,669246,107388855074717
2018-11-20,732490,211583992620458
2018-11-21,644169,130937821656160
2018-11-22,662751,101707334072961
2018-11-23,706415,115706713593260
2018-11-24,618248,90576929197165
2018-11-25,601191,106755480425340
2018-11-26,648377,129217082986588
2018-11-27,662995,125647004721804
2018-11-28,638621,135997283777001
2018-11-29,625701,117244072112955
2018-11-30,632218,185491442273533
2018-12-01,609593,124616456719990
2018-12-02,544413,97683000251672
2018-12-03,606569,148702907296054
2018-12-04,681954,222395972628044
2018-12-05,640693,171303063453318
2018-12-06,702815,163321392741733
2018-12-07,674992,144234399575019
2018-12-08,571056,92441391891537
2018-12-09,576922,74983722404996
2018-12-10,644345,107051748663695
2018-12-11,616033,123128519381344
2018-12-12,636982,110081510721768
2018-12-13,651652,115718023449249
2018-12-14,687160,115944436929273
2018-12-15,632386,81309648597675
2018-12-16,554362,84683570520444
2018-12-17,716874,120055617968381
2018-12-18,656986,137119862085747
2018-12-19,737668,152875168535908
2018-12-20,701721,132336422491093
2018-12-21,711273,128140242997919
2018-12-22,609959,80707997095806
2018-12-23,612731,78101626397367
2018-12-24,663786,110283345494636
2018-12-25,637730,107355420796948
2018-12-26,679277,111888029248906
2018-12-27,724604,125883533320182
2018-12-28,771199,126361181643512
2018-12-29,652809,113273236406685
2018-12-30,656386,70016304761289
2018-12-31,638645,85132449362982
2019-01-01,558327,54976665348468
2019-01-02,657911,98571674337309
2019-01-03,699373,94039796409401
2019-01-04,693567,97245582287961
2019-01-05,629683,76243509607456
2019-01-06,622326,69113903697596
2019-01-07,683300,98468939845000
2019-01-08,754837,90727231990920
2019-01-09,760048,94561948982448
2019-01-10,795824,116519494224285
2019-01-11,766686,120224187199114
2019-01-12,666601,80197273891617
2019-01-13,656085,74672986305293
2019-01-14,773945,94375890093570
2019-01-15,728496,138779475292029
2019-01-16,750803,99952360124589
2019-01-17,716195,86508165868142
2019-01-18,755577,89021548143274
2019-01-19,673744,63575981617962
2019-01-20,688050,67387557095324
2019-01-21,750780,155458203044090
2019-01-22,706595,116913035186747
2019-01-23,743918,117796156777743
2019-01-24,739522,148154193169786
2019-01-25,754608,182946727787360
2019-01-26,723696,95674961221230
2019-01-27,659183,73525796124850
2019-01-28,746083,164041397463993
2019-01-29,779688,156615282464703
2019-01-30,767112,224473492443827
2019-01-31,839507,218029842693847
2019-02-01,823367,280559182526717
2019-02-02,762201,152895749980283
2019-02-03,701326,69265652749150
2019-02-04,782782,210023257897687
2019-02-05,837650,276607619761391
2019-02-06,814730,367002074705545
2019-02-07,818395,262418311068385
2019-02-08,820013,293595940408600
2019-02-09,723929,169165400759786
2019-02-10,695219,61932942017553
2019-02-11,746963,219452657084252
2019-02-12,682877,317662877211775
2019-02-13,837667,375915389515772
2019-02-14,828576,274828950960947
2019-02-15,727320,215240664249603
2019-02-16,791027,72105848295385
2019-02-17,766597,68206332951296
2019-02-18,834410,118729444414395
2019-02-19,851013,178023410470390
2019-02-20,779530,137299341160343
2019-02-21,737943,108375382647438
2019-02-22,860368,137622190008531
2019-02-23,774852,99757261428758
2019-02-24,768559,95368616360652
2019-02-25,827490,151811400751509
2019-02-26,887115,172245681826806
2019-02-27,838383,140791403962213
2019-02-28,884164,154087298206990
2019-03-01,889890,137215722033359
2019-03-02,820580,146421318189547
2019-03-03,814889,144717247836291
2019-03-04,752667,178064253266608
2019-03-05,733905,216783663706042
2019-03-06,711649,143156650008304
2019-03-07,723145,131669002804749
2019-03-08,740398,131422763267069
2019-03-09,616623,81971570695517
2019-03-10,534516,66293708096304
2019-03-11,754609,113070080021310
2019-03-12,736703,148705781899104
2019-03-13,717243,114359160405346
2019-03-14,774127,141847357348496
2019-03-15,779532,136844567844445
2019-03-16,655605,85152631527558
2019-03-17,573366,69144407091008
2019-03-18,756101,178060008761550
2019-03-19,784249,146609131300292
2019-03-20,770242,131536601320607
2019-03-21,756122,147028003096172
2019-03-22,773082,175346872734854
2019-03-23,627927,76233122888532
2019-03-24,572958,63586866118432
2019-03-25,804426,143287679816849
2019-03-26,901065,123535568325045
2019-03-27,930615,129895805960882
2019-03-28,967416,144811361837899
2019-03-29,931170,132204212186851
2019-03-30,920401,92285565639126
2019-03-31,903885,91683889031537
2019-04-01,916497,174409261087544
2019-04-02,1014122,342919898234588
2019-04-03,925632,130679237531205
2019-04-04,891829,127947174296536
2019-04-05,982496,108253914209133
2019-04-06,851087,77635600020141
2019-04-07,841241,83297263372616
2019-04-08,929295,148901344015001
2019-04-09,885226,197619713876563
2019-04-10,997712,157693400678528
2019-04-11,1035385,188721251414959
2019-04-12,965596,150347002531554
